Frequency (MHz),trace_0,trace_1,trace_2,trace_3,trace_4,trace_5,trace_6,trace_7,trace_8,trace_9,SK_cal,combined_clean
1369.2796368878803,-172.65028381347656,-172.9456787109375,-172.925048828125,-172.92593383789062,-172.93771362304688,-172.8448486328125,-172.99830627441406,-172.86114501953125,-172.9632110595703,-173.09849548339844,1.358147681368525,0.0
1369.5063041841784,-172.9459686279297,-172.94271850585938,-172.89752197265625,-173.1993408203125,-173.09620666503906,-172.7786865234375,-172.89077758789062,-173.05868530273438,-173.0111083984375,-173.0018768310547,1.010686473790783,1.0
1369.736304823069,-172.8831329345703,-173.01490783691406,-172.9093017578125,-172.85867309570312,-172.948486328125,-172.7525634765625,-172.9376678466797,-172.89511108398438,-172.96734619140625,-173.02735900878906,1.0340054022671308,1.0
1369.9629721193671,-172.76309204101562,-172.99098205566406,-172.82723999023438,-173.20156860351562,-172.79144287109375,-172.97789001464844,-172.8984832763672,-172.78167724609375,-172.93898010253906,-172.9843292236328,1.3271212775048737,0.0
1370.1929727582576,-172.97433471679688,-173.02281188964844,-172.90615844726562,-173.07432556152344,-173.0655517578125,-172.96627807617188,-173.2188262939453,-173.00119018554688,-173.0470428466797,-173.0355682373047,1.0850755854198828,1.0
1370.4196400545557,-172.724365234375,-173.0806884765625,-172.93472290039062,-172.9733123779297,-172.90597534179688,-172.78929138183594,-172.88067626953125,-172.99130249023438,-173.06076049804688,-172.9766387939453,1.33938691810777,0.0
1370.6496406934464,-173.00205993652344,-173.01832580566406,-172.92213439941406,-173.1831512451172,-173.07852172851562,-172.9776153564453,-173.0036163330078,-172.88973999023438,-173.07106018066406,-172.957275390625,0.9865031022071664,1.0
1370.879641332337,-172.8182830810547,-173.0567169189453,-172.94891357421875,-173.0343475341797,-172.80401611328125,-173.00685119628906,-172.88327026367188,-172.97706604003906,-172.84779357910156,-172.9605255126953,1.219774196995615,1.0
1371.1063086286351,-172.92840576171875,-173.0553741455078,-172.97605895996094,-172.9287872314453,-172.91099548339844,-172.86790466308594,-172.9322052001953,-173.11497497558594,-172.9849395751953,-172.9022979736328,1.1281666917372286,1.0
1371.3363092675258,-172.8079376220703,-173.1170654296875,-172.84637451171875,-173.08029174804688,-172.97581481933594,-172.7363739013672,-172.94944763183594,-173.1434326171875,-173.05050659179688,-173.01837158203125,1.3489638439595977,0.0
1371.562976563824,-172.9107666015625,-173.12591552734375,-172.96820068359375,-173.12306213378906,-172.84202575683594,-173.0345001220703,-172.9991912841797,-173.0565948486328,-173.1102752685547,-173.0157012939453,1.0693781286992778,1.0
1371.7929772027144,-173.03533935546875,-172.95730590820312,-173.11962890625,-172.9822235107422,-173.02670288085938,-173.01280212402344,-172.9395751953125,-172.96630859375,-173.0740966796875,-173.11199951171875,1.0756660418302364,1.0
1372.022977841605,-173.00033569335938,-172.90731811523438,-173.09205627441406,-173.11453247070312,-173.11074829101562,-173.013427734375,-173.2861328125,-173.14817810058594,-173.10032653808594,-173.2236328125,1.06145043952244,1.0
1372.2496451379031,-173.0370330810547,-173.1339874267578,-173.13475036621094,-173.00376892089844,-173.06727600097656,-172.92311096191406,-173.1056365966797,-173.1476593017578,-172.98208618164062,-173.12440490722656,1.0402983360887383,1.0
1372.4796457767939,-172.9392852783203,-173.14170837402344,-173.32542419433594,-173.1995086669922,-173.00608825683594,-173.4274444580078,-173.1471710205078,-173.2117462158203,-173.0849151611328,-173.1505126953125,1.142339102224987,1.0
1372.7096464156846,-173.2069091796875,-172.9846954345703,-173.12173461914062,-173.23643493652344,-173.03366088867188,-173.03758239746094,-172.96844482421875,-173.1665802001953,-173.17840576171875,-173.23960876464844,1.0021606302694601,1.0
1372.9363137119826,-173.13616943359375,-173.01953125,-173.04251098632812,-173.12132263183594,-173.18862915039062,-173.42408752441406,-173.14903259277344,-172.99462890625,-173.07017517089844,-173.3422088623047,0.9917177146225059,1.0
1373.1663143508733,-173.123046875,-173.26727294921875,-173.3014373779297,-173.30221557617188,-173.42933654785156,-173.27685546875,-173.01783752441406,-173.28993225097656,-173.1621856689453,-173.16293334960938,0.9885631629537137,1.0
1373.3963149897638,-173.0858612060547,-173.30899047851562,-173.1682891845703,-173.25990295410156,-173.24696350097656,-173.2420196533203,-173.2403564453125,-173.2008056640625,-173.21514892578125,-173.09844970703125,0.9995277183847446,1.0
1373.6229822860619,-173.05389404296875,-173.29714965820312,-173.22679138183594,-173.05174255371094,-172.97032165527344,-173.23056030273438,-173.30784606933594,-172.9893798828125,-173.2364044189453,-173.2887420654297,1.0952682924385992,1.0
1373.8529829249526,-173.03131103515625,-173.26927185058594,-173.13621520996094,-173.3129425048828,-173.23765563964844,-173.3202667236328,-173.25674438476562,-173.08670043945312,-173.19161987304688,-173.29669189453125,1.0517227530664437,1.0
1374.0829835638433,-173.4293212890625,-173.1852264404297,-173.24362182617188,-173.31272888183594,-173.36680603027344,-173.17449951171875,-173.24896240234375,-173.29367065429688,-173.50308227539062,-173.48695373535156,1.0744694856853907,1.0
1374.312984202734,-173.3072052001953,-173.1576690673828,-173.11190795898438,-173.3717498779297,-173.2470245361328,-173.29647827148438,-173.5474090576172,-173.3603515625,-173.3449249267578,-173.28823852539062,0.935673156506028,1.0
1374.539651499032,-173.24671936035156,-173.31614685058594,-173.3267822265625,-173.20199584960938,-173.29177856445312,-173.3869171142578,-173.267578125,-173.4816131591797,-173.51425170898438,-173.3836212158203,1.0341209046606779,1.0
1374.7696521379225,-173.25157165527344,-173.3656768798828,-173.38711547851562,-173.49258422851562,-173.19842529296875,-173.27748107910156,-173.21536254882812,-173.4093017578125,-173.39881896972656,-173.2902069091797,0.9620431827466857,1.0
1374.9996527768133,-173.27804565429688,-173.4059600830078,-173.24789428710938,-173.42453002929688,-173.2511444091797,-173.35501098632812,-173.26602172851562,-173.44651794433594,-173.31822204589844,-173.38485717773438,1.0102195956764408,1.0
1375.229653415704,-173.49835205078125,-173.3921661376953,-173.3847198486328,-173.3443603515625,-173.47164916992188,-173.48153686523438,-173.34262084960938,-173.4729461669922,-173.489990234375,-173.3570556640625,1.0681441009891735,1.0
1375.4596540545947,-173.36578369140625,-173.21524047851562,-173.51852416992188,-173.43109130859375,-173.22154235839844,-173.34921264648438,-173.26107788085938,-173.15187072753906,-173.3075408935547,-173.42950439453125,1.0731660406792027,1.0
1375.6863213508927,-173.37503051757812,-173.35032653808594,-173.421630859375,-173.3487091064453,-173.26011657714844,-173.37826538085938,-173.6128387451172,-173.395751953125,-173.3768310546875,-173.38327026367188,1.0618503220150408,1.0
1375.9163219897832,-173.23440551757812,-173.41192626953125,-173.25845336914062,-173.2122802734375,-173.50714111328125,-173.32192993164062,-173.18560791015625,-173.3922882080078,-173.38330078125,-173.37631225585938,1.064376947263948,1.0
1376.146322628674,-173.4727783203125,-173.40805053710938,-173.2569580078125,-173.38372802734375,-173.32199096679688,-173.35475158691406,-173.33856201171875,-173.29833984375,-173.3453826904297,-173.16647338867188,0.9999079115479804,1.0
1376.3763232675647,-173.4071807861328,-173.1702880859375,-173.583251953125,-173.33920288085938,-173.27439880371094,-173.42710876464844,-173.45614624023438,-173.40875244140625,-173.2928924560547,-173.37152099609375,1.0370363179117157,1.0
1376.6063239064554,-173.2458038330078,-173.4651641845703,-173.4815216064453,-173.4079132080078,-173.4527130126953,-173.5440673828125,-173.4073486328125,-173.4406280517578,-173.29263305664062,-173.3699951171875,0.9939607797883176,1.0
1376.836324545346,-173.2570037841797,-173.53843688964844,-173.5183563232422,-173.47007751464844,-173.5219268798828,-173.4158935546875,-173.3864288330078,-173.31138610839844,-173.36923217773438,-173.40708923339844,1.0655270681202165,1.0
1377.0663251842366,-173.34628295898438,-173.51715087890625,-173.4352569580078,-173.43067932128906,-173.44674682617188,-173.36215209960938,-173.31076049804688,-173.53173828125,-173.3232421875,-173.37754821777344,1.0383510945146845,1.0
1377.2963258231273,-173.29090881347656,-173.48858642578125,-173.39022827148438,-173.47035217285156,-173.5786590576172,-173.4922637939453,-173.3217010498047,-173.45372009277344,-173.3371124267578,-173.3599853515625,0.9754449496120166,1.0
1377.5229931194253,-173.34988403320312,-173.44737243652344,-173.3347930908203,-173.5231170654297,-173.3280792236328,-173.49850463867188,-173.4495849609375,-173.42259216308594,-173.41587829589844,-173.455810546875,1.0333195898348917,1.0
1377.752993758316,-173.4400177001953,-173.32530212402344,-173.35157775878906,-173.39382934570312,-173.56521606445312,-173.34417724609375,-173.3186798095703,-173.29351806640625,-173.40806579589844,-173.35194396972656,1.18243670428825,1.0
1377.9829943972068,-173.2632293701172,-173.19691467285156,-173.4099578857422,-173.35777282714844,-173.35238647460938,-173.43206787109375,-173.4471435546875,-173.3083953857422,-173.27896118164062,-173.37098693847656,1.0652342275753228,1.0
1378.2129950360973,-173.42811584472656,-173.48443603515625,-173.39013671875,-173.61813354492188,-173.4668731689453,-173.50531005859375,-173.19851684570312,-173.4340362548828,-173.3458709716797,-173.60861206054688,0.9676127581250463,1.0
1378.442995674988,-173.2883758544922,-173.298828125,-173.4884796142578,-173.5008087158203,-173.3270721435547,-173.43002319335938,-173.3097686767578,-173.3925018310547,-173.4995880126953,-173.40652465820312,1.098354652258851,1.0
1378.6729963138787,-173.34927368164062,-173.30935668945312,-173.361572265625,-173.4667510986328,-173.47674560546875,-173.5241241455078,-173.41648864746094,-173.2807159423828,-173.41427612304688,-173.3444366455078,1.1385043822712952,1.0
1378.9029969527694,-173.3529815673828,-173.34982299804688,-173.49136352539062,-173.74777221679688,-173.7079620361328,-173.3469696044922,-173.52084350585938,-173.44973754882812,-173.2837371826172,-173.58056640625,1.0410174639648513,1.0
1379.1329975916601,-173.1984405517578,-173.20822143554688,-173.4162139892578,-173.43411254882812,-173.3114776611328,-173.39158630371094,-173.45379638671875,-173.54495239257812,-173.597412109375,-173.3539581298828,1.4557775791130663,0.0
1379.3629982305506,-173.19566345214844,-173.5375518798828,-173.54925537109375,-173.41331481933594,-173.28672790527344,-173.47076416015625,-173.45437622070312,-173.42630004882812,-173.30227661132812,-173.29129028320312,1.053642812994894,1.0
1379.5929988694413,-173.37205505371094,-173.31478881835938,-173.53839111328125,-173.57376098632812,-173.4927215576172,-173.6480255126953,-173.612548828125,-173.32904052734375,-173.42796325683594,-173.59158325195312,1.0108010611341147,1.0
1379.822999508332,-173.54946899414062,-173.44190979003906,-173.548583984375,-173.59646606445312,-173.3533477783203,-173.7581787109375,-173.530029296875,-173.4397735595703,-173.494384765625,-173.5968475341797,1.0150289242592825,1.0
1380.0530001472227,-173.39773559570312,-173.54042053222656,-173.64028930664062,-173.46868896484375,-173.51466369628906,-173.48146057128906,-173.46641540527344,-173.5608673095703,-173.6278076171875,-173.58175659179688,0.9942323883893956,1.0
1380.2830007861132,-173.4918975830078,-173.4542236328125,-173.51084899902344,-173.74476623535156,-173.41966247558594,-173.66983032226562,-173.5067138671875,-173.57577514648438,-173.58738708496094,-173.51773071289062,1.0969217139252982,1.0
1380.513001425004,-173.38218688964844,-173.54290771484375,-173.50350952148438,-173.48883056640625,-173.4891815185547,-173.65382385253906,-173.48960876464844,-173.71400451660156,-173.6482391357422,-173.57579040527344,1.0777364888296388,1.0
1380.7430020638947,-173.19480895996094,-173.294677734375,-173.3516845703125,-173.4827880859375,-173.7058868408203,-173.5307159423828,-173.56956481933594,-173.45068359375,-173.55482482910156,-173.55784606933594,1.44047566215683,0.0
1380.9730027027854,-173.5098876953125,-173.5132598876953,-173.52464294433594,-173.5784454345703,-173.5039520263672,-173.52740478515625,-173.37486267089844,-173.64039611816406,-173.57058715820312,-173.4827880859375,0.9939943905670491,1.0
1381.2063366842685,-173.53518676757812,-173.6103973388672,-173.45542907714844,-173.55804443359375,-173.55723571777344,-173.53817749023438,-173.4929962158203,-173.5438995361328,-173.51292419433594,-173.4751739501953,1.0266061241177333,1.0
1381.4363373231593,-173.474609375,-173.54421997070312,-173.50527954101562,-173.413818359375,-173.49920654296875,-173.6516876220703,-173.38182067871094,-173.6734161376953,-173.54122924804688,-173.5315399169922,0.9985150141631228,1.0
1381.66633796205,-173.57241821289062,-173.6790313720703,-173.5044708251953,-173.5736083984375,-173.47691345214844,-173.5663299560547,-173.50424194335938,-173.54766845703125,-173.29026794433594,-173.30502319335938,1.0419147082841154,1.0
1381.8963386009407,-173.4917449951172,-173.57986450195312,-173.4993133544922,-173.55125427246094,-173.66421508789062,-173.4724578857422,-173.6483154296875,-173.67625427246094,-173.6165008544922,-173.50149536132812,1.0261255803403773,1.0
1382.1263392398312,-173.50086975097656,-173.4747314453125,-173.57757568359375,-173.62033081054688,-173.4339599609375,-173.46400451660156,-173.58505249023438,-173.6859893798828,-173.46786499023438,-173.57186889648438,0.9661097151349414,1.0
1382.3563398787219,-173.53857421875,-173.74249267578125,-173.45263671875,-173.7708740234375,-173.54750061035156,-173.41981506347656,-173.5006561279297,-173.6226806640625,-173.62811279296875,-173.52456665039062,1.0842615354664618,1.0
1382.5863405176126,-173.46115112304688,-173.79421997070312,-173.6083984375,-173.48179626464844,-173.56802368164062,-173.65353393554688,-173.54446411132812,-173.65945434570312,-173.53492736816406,-173.65184020996094,1.038862475072829,1.0
1382.8196744990958,-173.57064819335938,-173.75587463378906,-173.74024963378906,-173.50311279296875,-173.5421905517578,-173.55859375,-173.38511657714844,-173.71189880371094,-173.8005828857422,-173.6311492919922,0.9833703326352419,1.0
1383.0496751379865,-173.55482482910156,-173.46888732910156,-173.67852783203125,-173.5614471435547,-173.71388244628906,-173.3594207763672,-173.6149139404297,-173.55447387695312,-173.6404571533203,-173.51170349121094,0.9674870368187214,1.0
1383.2796757768772,-173.45455932617188,-173.6511993408203,-173.4094696044922,-173.7193603515625,-173.60350036621094,-173.62075805664062,-173.66136169433594,-173.48245239257812,-173.46279907226562,-173.66256713867188,0.9843804025456936,1.0
1383.509676415768,-173.81137084960938,-173.5447235107422,-173.66696166992188,-173.55502319335938,-173.6726531982422,-173.46893310546875,-173.38108825683594,-173.48312377929688,-173.52442932128906,-173.58973693847656,1.0254745450139897,1.0
1383.7396770546586,-173.6436767578125,-173.56045532226562,-173.56695556640625,-173.68238830566406,-173.53880310058594,-173.47842407226562,-173.6522674560547,-173.55825805664062,-173.75912475585938,-173.5869598388672,1.0272275549250116,1.0
1383.9730110361418,-173.50018310546875,-173.55409240722656,-173.54287719726562,-173.6785125732422,-173.67727661132812,-173.60650634765625,-173.461181640625,-173.6011505126953,-173.60105895996094,-173.42880249023438,0.9986102384839765,1.0
1384.2030116750325,-173.458984375,-173.43885803222656,-173.66812133789062,-173.54856872558594,-173.44049072265625,-173.4453125,-173.54098510742188,-173.7207489013672,-173.71267700195312,-173.52639770507812,1.0029648667136513,1.0
1384.4330123139232,-173.5869903564453,-173.47021484375,-173.49862670898438,-173.44285583496094,-173.46112060546875,-173.48114013671875,-173.51123046875,-173.6197052001953,-173.6205596923828,-173.5315399169922,0.9756592364784347,1.0
1384.6630129528137,-173.4672393798828,-173.53883361816406,-173.47206115722656,-173.51600646972656,-173.48541259765625,-173.36895751953125,-173.6310577392578,-173.56484985351562,-173.5423583984375,-173.48329162597656,1.0612676906339107,1.0
1384.896346934297,-173.40707397460938,-173.32156372070312,-173.35386657714844,-173.57196044921875,-173.4842529296875,-173.47735595703125,-173.4522247314453,-173.5227508544922,-173.41294860839844,-173.3953857421875,0.9738574132198463,1.0
1385.1263475731878,-173.181396484375,-173.5226593017578,-173.41517639160156,-173.41741943359375,-173.3568115234375,-173.43524169921875,-173.5291290283203,-173.647705078125,-173.44729614257812,-173.56710815429688,0.9857918307754332,1.0
1385.3563482120785,-173.41619873046875,-173.50376892089844,-173.3570098876953,-173.45022583007812,-173.5009307861328,-173.43466186523438,-173.35389709472656,-173.48629760742188,-173.45274353027344,-173.41651916503906,1.0582655275565376,1.0
1385.5896821935617,-173.3379364013672,-173.4116973876953,-173.4740447998047,-173.302978515625,-173.3266143798828,-173.42864990234375,-173.5001678466797,-173.23690795898438,-173.4573516845703,-173.59043884277344,0.9809629337859854,1.0
1385.8196828324524,-173.44285583496094,-173.46054077148438,-173.42153930664062,-173.4579620361328,-173.38841247558594,-173.59352111816406,-173.32443237304688,-173.48060607910156,-173.37478637695312,-173.4842529296875,1.007235997046582,1.0
1386.049683471343,-173.2185516357422,-173.4197235107422,-173.39004516601562,-173.45989990234375,-173.4680633544922,-173.26593017578125,-173.36395263671875,-173.30352783203125,-173.35997009277344,-173.6368865966797,1.0308082002632024,1.0
1386.2830174528262,-173.33583068847656,-173.3449249267578,-173.25880432128906,-173.36965942382812,-173.3952178955078,-173.24517822265625,-173.567626953125,-173.4405059814453,-173.42855834960938,-173.40943908691406,1.0238208125627715,1.0
1386.513018091717,-173.26876831054688,-173.36773681640625,-173.42811584472656,-173.4383544921875,-173.53790283203125,-173.38619995117188,-173.4042205810547,-173.23638916015625,-173.29025268554688,-173.38465881347656,1.0235085538429545,1.0
1386.7430187306077,-173.23362731933594,-173.44061279296875,-173.2078857421875,-173.51499938964844,-173.26565551757812,-173.41268920898438,-173.33697509765625,-173.31028747558594,-173.35975646972656,-173.2487030029297,1.0161742228308726,1.0
1386.9763527120908,-173.24815368652344,-173.14540100097656,-173.33432006835938,-173.37547302246094,-173.27296447753906,-173.3234405517578,-173.2398681640625,-173.42205810546875,-173.39910888671875,-173.23057556152344,1.054391422201648,1.0
1387.2063533509815,-173.35018920898438,-173.2340545654297,-173.24267578125,-173.2808837890625,-173.35899353027344,-173.1493377685547,-173.351318359375,-173.29617309570312,-173.22909545898438,-173.24630737304688,0.9993212331480306,1.0
1387.439687332465,-173.4096221923828,-173.24676513671875,-173.2267608642578,-173.37371826171875,-173.28428649902344,-173.4428253173828,-173.25115966796875,-173.40231323242188,-173.1752166748047,-173.11837768554688,1.0360684525913557,1.0
1387.6696879713554,-173.31063842773438,-173.38714599609375,-173.1945037841797,-173.49481201171875,-173.26112365722656,-173.22291564941406,-173.30218505859375,-173.20562744140625,-173.2622528076172,-173.25221252441406,1.0364792188349194,1.0
1387.8996886102461,-173.19873046875,-173.2193603515625,-173.1782684326172,-173.16293334960938,-173.13253784179688,-173.12142944335938,-173.29571533203125,-173.35475158691406,-173.2840576171875,-173.19410705566406,0.9918541234931818,1.0
1388.1330225917295,-173.08335876464844,-173.07931518554688,-173.18679809570312,-173.26373291015625,-173.1848907470703,-173.31944274902344,-173.25955200195312,-173.04122924804688,-173.2115936279297,-173.292236328125,0.976315071181024,1.0
1388.36302323062,-173.06573486328125,-173.3108673095703,-173.06515502929688,-173.27151489257812,-173.00506591796875,-173.30970764160156,-173.08241271972656,-172.9964599609375,-173.18710327148438,-173.0512237548828,0.972927756275052,1.0
1388.5963572121034,-173.060302734375,-172.96646118164062,-173.1486053466797,-173.2970733642578,-173.2333526611328,-173.0526123046875,-173.3866729736328,-173.2755126953125,-173.17247009277344,-173.10862731933594,0.9673881676580285,1.0
1388.826357850994,-173.12242126464844,-173.19338989257812,-173.23085021972656,-173.20925903320312,-173.24269104003906,-173.1881103515625,-173.13778686523438,-173.06800842285156,-173.09957885742188,-173.1902313232422,0.9799128276649225,1.0
1389.0596918324773,-173.13316345214844,-173.20611572265625,-173.06524658203125,-173.23904418945312,-173.1204071044922,-173.0205078125,-172.9814453125,-173.08436584472656,-173.37734985351562,-173.3690185546875,1.0016767727987845,1.0
1389.289692471368,-173.00877380371094,-173.1385498046875,-173.0690155029297,-173.3406219482422,-173.22898864746094,-173.07240295410156,-173.02316284179688,-173.08642578125,-173.06346130371094,-173.1784210205078,0.9496657156797351,1.0
1389.5230264528514,-173.1285400390625,-173.0762176513672,-173.09539794921875,-173.34788513183594,-173.09825134277344,-173.49696350097656,-173.21397399902344,-173.25335693359375,-173.27369689941406,-173.1570281982422,1.0085045545730458,1.0
1389.7530270917418,-173.09962463378906,-173.22935485839844,-173.16542053222656,-173.08616638183594,-173.13743591308594,-173.1367645263672,-172.98497009277344,-173.12574768066406,-173.2139434814453,-173.1218719482422,0.9769804183549848,1.0
1389.9863610732252,-173.20266723632812,-173.17196655273438,-173.063720703125,-173.27520751953125,-173.14273071289062,-173.2122344970703,-173.2566680908203,-173.07594299316406,-173.1154327392578,-173.234375,1.0212229344641315,1.0
1390.216361712116,-173.0725860595703,-173.22686767578125,-173.08792114257812,-173.32907104492188,-173.1222381591797,-173.28460693359375,-173.12347412109375,-173.13720703125,-173.28265380859375,-173.06263732910156,1.0079235573410497,1.0
1390.449695693599,-172.93011474609375,-173.04693603515625,-173.15821838378906,-173.12228393554688,-173.11260986328125,-173.095458984375,-173.02410888671875,-173.2080841064453,-173.0462188720703,-173.1220245361328,0.9982067286166769,1.0
1390.6796963324898,-173.16165161132812,-173.21173095703125,-172.95924377441406,-173.1220245361328,-173.06427001953125,-172.929931640625,-173.15377807617188,-173.07510375976562,-172.89358520507812,-173.12448120117188,0.9628616909411069,1.0
1390.9130303139732,-173.04612731933594,-173.2202606201172,-173.24453735351562,-173.15139770507812,-173.02142333984375,-173.12303161621094,-173.09378051757812,-173.16744995117188,-173.09988403320312,-173.17214965820312,0.9838576533577318,1.0
1391.1463642954564,-173.14051818847656,-173.06768798828125,-173.08624267578125,-173.04067993164062,-172.9486083984375,-173.15773010253906,-173.12240600585938,-173.26107788085938,-172.9464111328125,-173.1798858642578,0.9830460433769984,1.0
1391.376364934347,-173.00225830078125,-173.2179412841797,-173.05836486816406,-173.04177856445312,-172.9484405517578,-173.1028289794922,-173.2421875,-173.09674072265625,-173.07754516601562,-173.22177124023438,1.0146713554735756,1.0
1391.6096989158304,-173.09445190429688,-173.07159423828125,-172.9333953857422,-173.17178344726562,-172.98284912109375,-173.0699005126953,-173.17274475097656,-173.10882568359375,-173.17486572265625,-173.06411743164062,0.9800301801352606,1.0
1391.8430328973136,-173.0300750732422,-173.09933471679688,-173.0896453857422,-173.0547332763672,-173.09178161621094,-173.26687622070312,-173.13917541503906,-172.9732666015625,-173.07440185546875,-173.04458618164062,0.980801448878974,1.0
1392.0730335362043,-173.03677368164062,-173.09938049316406,-173.2182159423828,-173.1457061767578,-172.97674560546875,-173.1082763671875,-173.14199829101562,-173.27420043945312,-173.08169555664062,-173.19091796875,1.0162892549732967,1.0
1392.3063675176875,-173.04888916015625,-173.20448303222656,-173.14956665039062,-173.1929168701172,-173.1409454345703,-173.3067169189453,-173.04669189453125,-173.01319885253906,-173.06686401367188,-173.36245727539062,1.0256645767865542,1.0
1392.5363681565782,-172.93463134765625,-173.05801391601562,-173.0679931640625,-173.2100372314453,-173.2899169921875,-173.21852111816406,-173.08889770507812,-173.13427734375,-173.1322479248047,-173.1741485595703,1.0501530407471784,1.0
1392.7697021380616,-173.1721954345703,-173.2462921142578,-173.1541748046875,-173.31210327148438,-173.1747589111328,-173.06704711914062,-173.08384704589844,-173.07867431640625,-173.2154998779297,-173.2146453857422,0.9983735984093842,1.0
1393.0030361195447,-173.19894409179688,-173.2952423095703,-173.35726928710938,-173.075927734375,-173.12059020996094,-173.16726684570312,-173.12289428710938,-173.14535522460938,-173.2134246826172,-173.05691528320312,0.9699508990660277,1.0
1393.2363701010281,-173.12994384765625,-173.06005859375,-173.1802520751953,-173.06451416015625,-173.0224609375,-173.0921630859375,-172.96376037597656,-173.1650848388672,-173.19558715820312,-173.11318969726562,1.0642403230640143,1.0
1393.4663707399188,-173.03448486328125,-173.29266357421875,-173.01593017578125,-173.11764526367188,-173.02268981933594,-172.99169921875,-173.18185424804688,-173.01690673828125,-173.39659118652344,-173.28982543945312,1.0084578969759201,1.0
1393.699704721402,-173.15138244628906,-173.23577880859375,-173.1336212158203,-173.20204162597656,-173.12452697753906,-173.0771484375,-173.0877227783203,-173.16600036621094,-173.1357879638672,-173.14537048339844,0.9919173105579043,1.0
1393.9330387028854,-173.11224365234375,-173.10691833496094,-173.28115844726562,-173.1459197998047,-173.26048278808594,-173.3208465576172,-173.1710205078125,-173.03041076660156,-173.1819610595703,-173.35940551757812,0.9701922746440537,1.0
1394.163039341776,-173.23220825195312,-173.09841918945312,-173.09481811523438,-173.2603302001953,-173.2832489013672,-173.19325256347656,-173.04322814941406,-173.09725952148438,-173.24903869628906,-173.38626098632812,0.9684469963894534,1.0
1394.3963733232592,-173.18617248535156,-173.28506469726562,-173.14089965820312,-173.2516632080078,-173.18771362304688,-173.09848022460938,-173.30322265625,-173.2641143798828,-173.0404052734375,-173.19659423828125,0.9543855911995335,1.0
1394.6297073047426,-173.1858367919922,-173.37411499023438,-172.9943084716797,-173.4460906982422,-173.06126403808594,-173.13851928710938,-173.00711059570312,-173.07351684570312,-173.1151123046875,-173.17507934570312,1.0050376442238043,1.0
1394.8630412862258,-173.07083129882812,-173.3805389404297,-173.21078491210938,-173.175537109375,-173.2186279296875,-173.16372680664062,-173.1580352783203,-173.24119567871094,-173.25479125976562,-173.10964965820312,0.9700132454501789,1.0
1395.0963752677092,-173.14459228515625,-173.09654235839844,-173.19557189941406,-173.28958129882812,-173.13650512695312,-173.26004028320312,-173.32640075683594,-173.09991455078125,-173.17529296875,-173.16134643554688,0.9918793000032397,1.0
1395.3263759065999,-173.102783203125,-173.17703247070312,-173.3701934814453,-173.2855224609375,-173.33119201660156,-173.26144409179688,-173.17626953125,-173.110595703125,-173.2421417236328,-173.25865173339844,0.9706859184509686,1.0
1395.559709888083,-173.246826171875,-173.2424774169922,-173.04869079589844,-173.31101989746094,-173.19419860839844,-173.14224243164062,-173.3233184814453,-173.14369201660156,-173.1736602783203,-173.2619171142578,0.9791099322222739,1.0
1395.7930438695664,-173.13401794433594,-173.4586944580078,-173.23934936523438,-173.3389434814453,-173.34751892089844,-173.12049865722656,-173.327392578125,-173.2840118408203,-173.09567260742188,-173.39425659179688,1.0459176249186921,1.0
1396.0263778510496,-173.39920043945312,-173.3538360595703,-173.12432861328125,-173.2428436279297,-173.33499145507812,-173.20672607421875,-173.3102264404297,-173.23272705078125,-173.4016571044922,-173.47857666015625,0.9809033906825421,1.0
1396.259711832533,-173.31285095214844,-173.2604522705078,-173.25177001953125,-173.2212371826172,-173.29156494140625,-173.3168487548828,-173.20558166503906,-173.33433532714844,-173.1614990234375,-173.20469665527344,0.9774362916337539,1.0
1396.493045814016,-173.3302001953125,-173.21124267578125,-173.314453125,-173.28787231445312,-173.3260040283203,-173.3901824951172,-173.3393096923828,-173.38734436035156,-173.29034423828125,-173.3932647705078,0.9939188776442024,1.0
1396.7230464529068,-173.30995178222656,-173.30641174316406,-173.11578369140625,-173.15362548828125,-173.34056091308594,-173.3935546875,-173.2363739013672,-173.3211669921875,-173.2996063232422,-173.2241668701172,0.9728525470252469,1.0
1396.9563804343902,-173.24635314941406,-173.21905517578125,-173.1519317626953,-173.3009490966797,-173.33084106445312,-173.27877807617188,-173.3138885498047,-173.3270263671875,-173.23260498046875,-173.23094177246094,1.0158731465299817,1.0
1397.1897144158734,-173.3710174560547,-173.29794311523438,-173.27964782714844,-173.4894256591797,-173.41221618652344,-173.26524353027344,-173.3098907470703,-173.20242309570312,-173.38235473632812,-173.1354217529297,0.9608574964224144,1.0
1397.4230483973568,-173.3568115234375,-173.3688201904297,-173.26043701171875,-173.17677307128906,-173.2764892578125,-173.3799591064453,-173.33935546875,-173.26779174804688,-173.31561279296875,-173.19485473632812,1.019850448844492,1.0
1397.65638237884,-173.20217895507812,-173.2240447998047,-173.18955993652344,-173.30862426757812,-173.42044067382812,-173.12355041503906,-173.3067626953125,-173.33456420898438,-173.35804748535156,-173.4342803955078,1.0331706301137067,1.0
1397.8897163603233,-173.44859313964844,-173.322998046875,-173.32421875,-173.3437042236328,-173.44944763183594,-173.4367218017578,-173.2989501953125,-173.41824340820312,-173.44776916503906,-173.63316345214844,1.0648512278490037,1.0
